item,itemLabel,website,websiteLabel
http://www.wikidata.org/entity/Q12477510,Bukit Asam,http://ptba.co.id,http://ptba.co.id
http://www.wikidata.org/entity/Q12477510,Bukit Asam,http://www.ptba.co.id,http://www.ptba.co.id
http://www.wikidata.org/entity/Q12479285,Ciputra Development,http://www.ciputradevelopment.com,http://www.ciputradevelopment.com
http://www.wikidata.org/entity/Q12479369,Citra Tubindo,http://www.citratubindo.com,http://www.citratubindo.com
http://www.wikidata.org/entity/Q12481188,Delta Dunia Makmur,http://www.deltadunia.com/,http://www.deltadunia.com/
http://www.wikidata.org/entity/Q12481188,Delta Dunia Makmur,http://www.deltadunia.com/id/,http://www.deltadunia.com/id/
http://www.wikidata.org/entity/Q12481188,Delta Dunia Makmur,http://www.deltadunia.com,http://www.deltadunia.com
http://www.wikidata.org/entity/Q12482203,Duta Pertiwi,http://www.sinarmasland.com,http://www.sinarmasland.com
http://www.wikidata.org/entity/Q12482376,Elang Mahkota Teknologi,http://www.emtek.co.id/,http://www.emtek.co.id/
http://www.wikidata.org/entity/Q12482376,Elang Mahkota Teknologi,http://www.emtek.co.id,http://www.emtek.co.id
http://www.wikidata.org/entity/Q12482517,Enseval Putra Megatrading,http://www.enseval.com,http://www.enseval.com
http://www.wikidata.org/entity/Q12482649,Ever Shine Textile Industry,http://www.evershinetex.com/,http://www.evershinetex.com/
http://www.wikidata.org/entity/Q12485604,Hero Supermarket,http://www.hero.co.id,http://www.hero.co.id
http://www.wikidata.org/entity/Q12485882,Hotel Sahid Jaya,http://www.pthsji.com,http://www.pthsji.com
http://www.wikidata.org/entity/Q12486444,Indah Kiat Pulp & Paper,http://www.app.co.id,http://www.app.co.id
http://www.wikidata.org/entity/Q12486449,Indal Aluminium Industry,http://www.indalcorp.com,http://www.indalcorp.com
http://www.wikidata.org/entity/Q12486481,Indo Acidatama,http://www.acidatama.co.id,http://www.acidatama.co.id
http://www.wikidata.org/entity/Q12486484,Indofarma,http://www.indofarma.id,http://www.indofarma.id
http://www.wikidata.org/entity/Q12486501,Indonesia Prima Property,http://www.ipp.co.id,http://www.ipp.co.id
http://www.wikidata.org/entity/Q12486682,Intanwijaya Internasional,http://www.intanwijaya.com,http://www.intanwijaya.com
http://www.wikidata.org/entity/Q12486708,Inti Agri Resources,http://www.iikp.com,http://www.iikp.com
http://www.wikidata.org/entity/Q12486712,Intraco Penta,http://www.intracopenta.com,http://www.intracopenta.com
http://www.wikidata.org/entity/Q12487405,Jasa Marga,http://www.jasamarga.com,http://www.jasamarga.com
http://www.wikidata.org/entity/Q12487413,Jasuindo Tiga Perkasa,http://www.jasuindo.co.id,http://www.jasuindo.co.id
http://www.wikidata.org/entity/Q12487756,Jembo Cable Company,http://www.jembo.com,http://www.jembo.com
http://www.wikidata.org/entity/Q12488256,KMI Wire and Cable,http://www.kmi.co.id,http://www.kmi.co.id
http://www.wikidata.org/entity/Q12488306,Kabelindo Murni,http://www.kabelindo.co.id,http://www.kabelindo.co.id
http://www.wikidata.org/entity/Q12493870,Langgeng Makmur Industri,http://www.langgengmakmur.com,http://www.langgengmakmur.com
http://www.wikidata.org/entity/Q12494107,Lautan Luas,http://www.lautan-luas.com,http://www.lautan-luas.com
http://www.wikidata.org/entity/Q12494988,Lippo General Insurance,http://www.lippoinsurance.com,http://www.lippoinsurance.com
http://www.wikidata.org/entity/Q12495906,MNC Sky Vision,http://www.mncvision.id,http://www.mncvision.id
http://www.wikidata.org/entity/Q12497654,Mayora Indah,http://www.mayora.com,http://www.mayora.com
http://www.wikidata.org/entity/Q12498536,Millennium Pharmacon International,http://www.mpi-indonesia.co.id,http://www.mpi-indonesia.co.id
http://www.wikidata.org/entity/Q12498651,Mitra Adiperkasa,http://www.map-indonesia.com/,http://www.map-indonesia.com/
http://www.wikidata.org/entity/Q12498651,Mitra Adiperkasa,http://www.map.co.id,http://www.map.co.id
http://www.wikidata.org/entity/Q12498652,Mitra International Resources,http://www.mitrarajasa.com,http://www.mitrarajasa.com
http://www.wikidata.org/entity/Q12502751,Bank Pan Indonesia,http://www.panin.co.id/,http://www.panin.co.id/
http://www.wikidata.org/entity/Q12502751,Bank Pan Indonesia,http://www.panin.co.id,http://www.panin.co.id
http://www.wikidata.org/entity/Q12502754,Paninvest,http://www.paninvest.co.id,http://www.paninvest.co.id
http://www.wikidata.org/entity/Q12505435,Phapros,https://www.phapros.co.id/,https://www.phapros.co.id/
http://www.wikidata.org/entity/Q12506064,Asia Pacific Fibers,http://www.asiapacificfibers.com,http://www.asiapacificfibers.com
http://www.wikidata.org/entity/Q12506402,Prasidha Aneka Niaga,http://www.prasidha.co.id,http://www.prasidha.co.id
http://www.wikidata.org/entity/Q12508503,Resource Alam Indonesia,http://www.raintbk.com,http://www.raintbk.com
http://www.wikidata.org/entity/Q12508625,Rig Tenders,http://www.rigtenders.co.id,http://www.rigtenders.co.id
http://www.wikidata.org/entity/Q12508743,Ristia Bintang Mahkotasejati,http://www.ristiagroup.co.id,http://www.ristiagroup.co.id
http://www.wikidata.org/entity/Q12512951,Sekar Laut,http://www.sekar.co.id,http://www.sekar.co.id
http://www.wikidata.org/entity/Q12513438,Semen Baturaja,http://www.semenbaturaja.com,http://www.semenbaturaja.com
http://www.wikidata.org/entity/Q12514216,Siantar Top,https://siantartop.co.id/en/home/,https://siantartop.co.id/en/home/
http://www.wikidata.org/entity/Q12514598,Sierad Produce,http://www.sieradproduce.com,http://www.sieradproduce.com
http://www.wikidata.org/entity/Q12515145,Sinar Mas Multiartha,http://www.smma.co.id,http://www.smma.co.id
http://www.wikidata.org/entity/Q12516371,Steady Safe,http://www.steadysafe.co.id,http://www.steadysafe.co.id
http://www.wikidata.org/entity/Q12517654,Summarecon Agung,http://www.summarecon.com,http://www.summarecon.com
http://www.wikidata.org/entity/Q12518032,Sunson Textile Manufacturer,http://www.sunson.co.id,http://www.sunson.co.id
http://www.wikidata.org/entity/Q12518044,Suparma,https://www.ptsuparmatbk.com/,https://www.ptsuparmatbk.com/
http://www.wikidata.org/entity/Q12518044,Suparma,http://www.ptsuparmatbk.com,http://www.ptsuparmatbk.com
http://www.wikidata.org/entity/Q12518175,Surya Citra Media,http://www.scm.co.id/,http://www.scm.co.id/
http://www.wikidata.org/entity/Q12518175,Surya Citra Media,http://www.scm.co.id,http://www.scm.co.id
http://www.wikidata.org/entity/Q12518183,Surya Semesta Internusa,http://www.suryainternusa.com/en/,http://www.suryainternusa.com/en/
http://www.wikidata.org/entity/Q12518183,Surya Semesta Internusa,http://www.suryainternusa.com,http://www.suryainternusa.com
http://www.wikidata.org/entity/Q12518186,Suryamas Dutamakmur,http://www.rancamayaestate.com,http://www.rancamayaestate.com
http://www.wikidata.org/entity/Q12520372,Tifico Fiber Indonesia,http://www.teijin.co.id,http://www.teijin.co.id
http://www.wikidata.org/entity/Q12520372,Tifico Fiber Indonesia,http://www.tifico.co.id/,http://www.tifico.co.id/
http://www.wikidata.org/entity/Q12521435,Tigaraksa Satria,http://www.tigaraksa.co.id,http://www.tigaraksa.co.id
http://www.wikidata.org/entity/Q12521632,Tirta Mahakam Resources,http://www.tirtamahakam.com,http://www.tirtamahakam.com
http://www.wikidata.org/entity/Q12521671,Lotte Chemical Titan,http://www.lottechem.co.id,http://www.lottechem.co.id
http://www.wikidata.org/entity/Q12522164,Total Bangun Persada,http://www.totalbp.com,http://www.totalbp.com
http://www.wikidata.org/entity/Q12522322,Trias Sentosa,http://www.trias-sentosa.com,http://www.trias-sentosa.com
http://www.wikidata.org/entity/Q12522352,Trimegah Sekuritas Indonesia,http://www.trimegah.com,http://www.trimegah.com
http://www.wikidata.org/entity/Q12522712,Tunas Baru Lampung,http://www.tunasbarulampung.com,http://www.tunasbarulampung.com
http://www.wikidata.org/entity/Q12523252,Unggul Indah Cahaya,http://www.uic.co.id,http://www.uic.co.id
http://www.wikidata.org/entity/Q12523713,Visi Media Asia,http://vivagroup.co.id,http://vivagroup.co.id
http://www.wikidata.org/entity/Q12523713,Visi Media Asia,http://www.viva.co.id,http://www.viva.co.id
http://www.wikidata.org/entity/Q12569085,Chimpharm,http://www.santo.kz,http://www.santo.kz
http://www.wikidata.org/entity/Q12583025,Kangwon Land,http://kangwonland.high1.com/,http://kangwonland.high1.com/
http://www.wikidata.org/entity/Q12604172,"Sindoh Co., Ltd.",http://www.sindoh.com/,http://www.sindoh.com/
http://www.wikidata.org/entity/Q12607562,Young Poong Books,http://www.ypbooks.co.kr/,http://www.ypbooks.co.kr/
http://www.wikidata.org/entity/Q12609514,Imagine Asia,http://www.wellmadeyedang.com/,http://www.wellmadeyedang.com/
http://www.wikidata.org/entity/Q12620571,Korean Reinsurance Company,http://www.koreanre.co.kr/,http://www.koreanre.co.kr/
http://www.wikidata.org/entity/Q12696352,MD Entertainment,http://www.mdpictures.co,http://www.mdpictures.co
http://www.wikidata.org/entity/Q12696352,MD Entertainment,http://www.mdentertainment.co,http://www.mdentertainment.co
http://www.wikidata.org/entity/Q12708975,Sentul City,http://www.bukitsentul.co.id,http://www.bukitsentul.co.id
http://www.wikidata.org/entity/Q12857502,Mondelēz International,http://www.mondelezinternational.com/,http://www.mondelezinternational.com/
http://www.wikidata.org/entity/Q13095961,Perusahaan Gas Negara,http://www.pgn.co.id,http://www.pgn.co.id
http://www.wikidata.org/entity/Q13096359,Pyridam Farma,http://www.pyridam.com,http://www.pyridam.com
http://www.wikidata.org/entity/Q13164530,Q13164530,http://www.tslj.com/zh-hk/home.aspx,http://www.tslj.com/zh-hk/home.aspx
http://www.wikidata.org/entity/Q13179100,Alpine Development Bank Limited,http://www.alpinedevbank.com.np/,http://www.alpinedevbank.com.np/
http://www.wikidata.org/entity/Q13179151,ICFC Finance Limited,http://www.icfcbank.com/,http://www.icfcbank.com/
http://www.wikidata.org/entity/Q13179655,NIDC Capital Markets Ltd.,http://www.ncml.com.np/,http://www.ncml.com.np/
http://www.wikidata.org/entity/Q13180068,Kaski Finance Limited,http://www.kaskifinance.com.np/,http://www.kaskifinance.com.np/
http://www.wikidata.org/entity/Q13180801,Global IME Bank,http://www.globalimebank.com/,http://www.globalimebank.com/
http://www.wikidata.org/entity/Q13181153,Janata Bank Nepal Limited,http://www.janatabank.com.np,http://www.janatabank.com.np
http://www.wikidata.org/entity/Q13181153,Janata Bank Nepal Limited,http://www.janatabank.com.np/,http://www.janatabank.com.np/
http://www.wikidata.org/entity/Q13181322,Jebils Finance Ltd.,http://www.jebil.com/,http://www.jebil.com/
http://www.wikidata.org/entity/Q13182740,Nepal SBI Bank Limited,http://www.nepalsbi.com.np,http://www.nepalsbi.com.np
http://www.wikidata.org/entity/Q13182744,Nepal Investment Bank Limited,http://www.nibl.com.np,http://www.nibl.com.np
http://www.wikidata.org/entity/Q13182744,Nepal Investment Bank Limited,https://www.nibl.com.np/,https://www.nibl.com.np/
http://www.wikidata.org/entity/Q13182744,Nepal Investment Bank Limited,http://www.nibl.com.np/,http://www.nibl.com.np/
http://www.wikidata.org/entity/Q13182749,Nepal Community Development Bank Ltd.,http://www.ncdbank.com/,http://www.ncdbank.com/
http://www.wikidata.org/entity/Q13185689,Laxmi Bank Limited,http://www.laxmibank.com/,http://www.laxmibank.com/
http://www.wikidata.org/entity/Q13186382,Subha Laxmi Finance Co. Ltd.,http://www.shubhalaxmifinance.com.np/,http://www.shubhalaxmifinance.com.np/
http://www.wikidata.org/entity/Q13186831,Sanima Bank,http://www.sanimabank.com,http://www.sanimabank.com
http://www.wikidata.org/entity/Q13186934,Citizens Bank International,http://www.ctznbank.com/,http://www.ctznbank.com/
http://www.wikidata.org/entity/Q13187498,Hamro Bikas Bank Ltd.,http://www.hamrobank.com/,http://www.hamrobank.com/
http://www.wikidata.org/entity/Q13519377,Q13519377,http://www.linasagro.lt/,http://www.linasagro.lt/
http://www.wikidata.org/entity/Q14903417,Delhaize Le Lion,https://www.delhaize.be,https://www.delhaize.be
http://www.wikidata.org/entity/Q14931499,Hermitage Group,http://noname.com,http://noname.com
http://www.wikidata.org/entity/Q15221372,GK SOFTWARE AG,http://www.gk-software.com/,http://www.gk-software.com/
http://www.wikidata.org/entity/Q15261829,Netskills,http://www.netskills.co.uk,http://www.netskills.co.uk
http://www.wikidata.org/entity/Q15304350,ThaiBev,http://www.thaibev.com/,http://www.thaibev.com/
http://www.wikidata.org/entity/Q15427523,Cephalon,http://www.cephalon.com,http://www.cephalon.com
http://www.wikidata.org/entity/Q15534494,Sun Art Retail Group,http://www.sunartretail.com,http://www.sunartretail.com
http://www.wikidata.org/entity/Q15613262,Q15613262,http://www.sygnis.com/?lang=de,http://www.sygnis.com/?lang=de
http://www.wikidata.org/entity/Q15648977,Q15648977,http://www.aap.de/,http://www.aap.de/
http://www.wikidata.org/entity/Q15712203,Q15712203,http://www.biofrontera.com,http://www.biofrontera.com
http://www.wikidata.org/entity/Q15727302,Arcos Dorados Holdings,http://www.arcosdorados.com,http://www.arcosdorados.com
http://www.wikidata.org/entity/Q15781482,Q15781482,https://adler-ag.com/,https://adler-ag.com/
http://www.wikidata.org/entity/Q15782465,Q15782465,http://allerthal.de,http://allerthal.de
http://www.wikidata.org/entity/Q15790943,Q15790943,https://www.encavis.com/,https://www.encavis.com/
http://www.wikidata.org/entity/Q15793790,Q15793790,http://www.cellent.de,http://www.cellent.de
http://www.wikidata.org/entity/Q15793795,Q15793795,http://www.cembra.ch/,http://www.cembra.ch/
http://www.wikidata.org/entity/Q15794439,Q15794439,http://www.chunghocomnet.com/english/company/company_2.asp,http://www.chunghocomnet.com/english/company/company_2.asp
http://www.wikidata.org/entity/Q15804723,Datagroup,http://www.datagroup.de,http://www.datagroup.de
http://www.wikidata.org/entity/Q15805519,Q15805519,http://www.rohstoff.de/,http://www.rohstoff.de/
http://www.wikidata.org/entity/Q15806930,Dätwyler Holding,http://www.datwyler.com,http://www.datwyler.com
http://www.wikidata.org/entity/Q15807171,Easy Software,http://www.easy.de/,http://www.easy.de/
http://www.wikidata.org/entity/Q15807928,Q15807928,http://elsen-logistics.com,http://elsen-logistics.com
http://www.wikidata.org/entity/Q15809249,Q15809249,http://www.falconcycle.com/en/main.asp,http://www.falconcycle.com/en/main.asp
http://www.wikidata.org/entity/Q15809723,Q15809723,http://www.firstextile.de/home.html,http://www.firstextile.de/home.html
http://www.wikidata.org/entity/Q15809925,Q15809925,http://fondsfinanz.de,http://fondsfinanz.de
http://www.wikidata.org/entity/Q15815548,Q15815548,http://www.hti-ag.at/,http://www.hti-ag.at/
http://www.wikidata.org/entity/Q15819807,Q15819807,http://www.itris.ch/,http://www.itris.ch/
http://www.wikidata.org/entity/Q15821907,Joyou,http://www.joyou.com,http://www.joyou.com
http://www.wikidata.org/entity/Q15822352,KPS AG,http://www.kps.com,http://www.kps.com
http://www.wikidata.org/entity/Q15840648,Q15840648,http://www.plettac-assco.de,http://www.plettac-assco.de
http://www.wikidata.org/entity/Q15841867,Q15841867,http://www.3dexcite.com/,http://www.3dexcite.com/
http://www.wikidata.org/entity/Q15842286,Q15842286,http://www.reyalurbis.com/,http://www.reyalurbis.com/
http://www.wikidata.org/entity/Q15843634,Q15843634,http://www.steris.com/,http://www.steris.com/
http://www.wikidata.org/entity/Q15846852,Q15846852,http://www.schweizer.ag/,http://www.schweizer.ag/
http://www.wikidata.org/entity/Q15846916,Q15846916,http://www.schwaelbchen-molkerei.de/,http://www.schwaelbchen-molkerei.de/
http://www.wikidata.org/entity/Q15847554,Q15847554,http://www.sigma.se,http://www.sigma.se
http://www.wikidata.org/entity/Q15848842,Q15848842,http://www.stadtwerke-bad-salzuflen.de,http://www.stadtwerke-bad-salzuflen.de
http://www.wikidata.org/entity/Q15852417,Q15852417,http://vancamel.de/home/,http://vancamel.de/home/
http://www.wikidata.org/entity/Q15853770,Q15853770,http://www.webac-ag.com,http://www.webac-ag.com
http://www.wikidata.org/entity/Q15857244,Deutsche Pfandbriefbank,https://www.pfandbriefbank.com,https://www.pfandbriefbank.com
http://www.wikidata.org/entity/Q15897665,Q15897665,http://www.wayi.net/,http://www.wayi.net/
http://www.wikidata.org/entity/Q15898440,Far Eastern Department Stores,http://www.feds.com.tw/,http://www.feds.com.tw/
http://www.wikidata.org/entity/Q15906917,Q15906917,http://www.ir-gruppe.at,http://www.ir-gruppe.at
http://www.wikidata.org/entity/Q15908529,Unimicron,http://www.unimicron.com/,http://www.unimicron.com/
http://www.wikidata.org/entity/Q15910237,Q15910237,http://www.tpk.com/,http://www.tpk.com/
http://www.wikidata.org/entity/Q15912741,"Kinpo Electronics, Inc.",http://www.kinpo.com.tw,http://www.kinpo.com.tw
http://www.wikidata.org/entity/Q15915277,Q15915277,http://www.fengtay.com/,http://www.fengtay.com/
http://www.wikidata.org/entity/Q15916217,Q15916217,http://www.rechi.com,http://www.rechi.com
http://www.wikidata.org/entity/Q15921811,Q15921811,http://www.chroma.com.tw,http://www.chroma.com.tw
http://www.wikidata.org/entity/Q15923554,Q15923554,http://www.zigsheng.com/,http://www.zigsheng.com/
http://www.wikidata.org/entity/Q15925949,Bank of Zhengzhou,http://www.zzbank.cn,http://www.zzbank.cn
http://www.wikidata.org/entity/Q15926596,Q15926596,http://gruppe.gurktaler.at/,http://gruppe.gurktaler.at/
http://www.wikidata.org/entity/Q15927204,TTFB Restaurant Group,http://www.ttfb.com/,http://www.ttfb.com/
http://www.wikidata.org/entity/Q15930466,"Chongqing Water Group Co.,Ltd",http://www.cncqsw.com/,http://www.cncqsw.com/
http://www.wikidata.org/entity/Q15930850,Q15930850,http://www.shininggroup.com.tw/,http://www.shininggroup.com.tw/
http://www.wikidata.org/entity/Q15933972,Q15933972,http://www.wahlee.com/,http://www.wahlee.com/
http://www.wikidata.org/entity/Q15934983,Q15934983,http://www.quintain.com.tw/index.asp?le=tchinese,http://www.quintain.com.tw/index.asp?le=tchinese
http://www.wikidata.org/entity/Q15935991,Brand's,http://www.brands-brain.com.tw/,http://www.brands-brain.com.tw/
http://www.wikidata.org/entity/Q15944611,Altice,http://www.altice.net,http://www.altice.net
http://www.wikidata.org/entity/Q16013760,EnPro Industries,http://www.enproindustries.com,http://www.enproindustries.com
http://www.wikidata.org/entity/Q16058076,Adani Ports & SEZ Limited,https://www.adaniports.com/,https://www.adaniports.com/
http://www.wikidata.org/entity/Q16132717,Cofix,http://www.cofix.co.il,http://www.cofix.co.il
http://www.wikidata.org/entity/Q16172223,Yakult Honsha,http://www.yakult.co.jp/,http://www.yakult.co.jp/
http://www.wikidata.org/entity/Q16510256,Country Style Cooking,http://www.csc100.com/,http://www.csc100.com/
http://www.wikidata.org/entity/Q16531742,Valvoline,https://www.valvoline.com/,https://www.valvoline.com/
http://www.wikidata.org/entity/Q16631743,Voronezhselmash,http://www.vselmash.ru,http://www.vselmash.ru
http://www.wikidata.org/entity/Q16661943,Karelian Industrial Complex,http://www.sortfish.ru,http://www.sortfish.ru
http://www.wikidata.org/entity/Q16766290,ReachLocal,http://www.reachlocal.de,http://www.reachlocal.de
http://www.wikidata.org/entity/Q16824660,Aldermore,http://www.aldermore.co.uk/,http://www.aldermore.co.uk/
http://www.wikidata.org/entity/Q16831878,Hualing Xingma,http://english.camc.cc/,http://english.camc.cc/
http://www.wikidata.org/entity/Q16831911,i:FAO AG,http://www.ifao.net,http://www.ifao.net
http://www.wikidata.org/entity/Q16831936,InnoTec TSS AG,http://www.innotectss.de,http://www.innotectss.de
http://www.wikidata.org/entity/Q16849029,Bumi Serpong Damai,http://www.bsdcity.com,http://www.bsdcity.com
http://www.wikidata.org/entity/Q16856491,SLM Solutions Group AG,http://www.slm-solutions.com/,http://www.slm-solutions.com/
http://www.wikidata.org/entity/Q16857574,Turbon AG,http://www.turbon.de,http://www.turbon.de
http://www.wikidata.org/entity/Q16928906,Q16928906,http://www.prince.com.tw/,http://www.prince.com.tw/
http://www.wikidata.org/entity/Q16951260,Starmalls,http://www.starmalls.com.ph/,http://www.starmalls.com.ph/
http://www.wikidata.org/entity/Q16955055,CAMCO FINANCIAL,http://www.advantagebankonline.com/,http://www.advantagebankonline.com/
http://www.wikidata.org/entity/Q16967954,WOWIO,http://www.wowio.com,http://www.wowio.com
http://www.wikidata.org/entity/Q16971209,Baader Bank AG,http://www.baaderbank.de/,http://www.baaderbank.de/
http://www.wikidata.org/entity/Q16975278,Green Dot Corporation,https://www.greendot.com/,https://www.greendot.com/
http://www.wikidata.org/entity/Q16978036,EQS Group AG,https://www.eqs.com/de/de/,https://www.eqs.com/de/de/
http://www.wikidata.org/entity/Q16979157,PBF Energy,http://www.pbfenergy.com/,http://www.pbfenergy.com/
http://www.wikidata.org/entity/Q16986288,Vail Resorts,http://www.vailresorts.com/,http://www.vailresorts.com/
http://www.wikidata.org/entity/Q16987966,BOS Ice Tea,http://www.bosicetea.com,http://www.bosicetea.com
http://www.wikidata.org/entity/Q16988699,Copano Energy,http://www.kindermorgan.com/,http://www.kindermorgan.com/
http://www.wikidata.org/entity/Q16995776,HomeTrust Bancshares,http://www.hometrustbanking.com/,http://www.hometrustbanking.com/
http://www.wikidata.org/entity/Q17017035,Salt Trading Corporation,http://www.stcnepal.com,http://www.stcnepal.com
http://www.wikidata.org/entity/Q17028022,DongPeng Holdings Company Limited,http://www.dongpeng.net,http://www.dongpeng.net
http://www.wikidata.org/entity/Q17028574,Q17028574,http://www.haier.net,http://www.haier.net
http://www.wikidata.org/entity/Q17029105,iGlue,http://iglue.com/,http://iglue.com/
http://www.wikidata.org/entity/Q17038246,"Tecom Co., Ltd.",http://www.tecom.com.tw/,http://www.tecom.com.tw/
http://www.wikidata.org/entity/Q17051079,Mahaka Media,http://www.mahakamedia.com/,http://www.mahakamedia.com/
http://www.wikidata.org/entity/Q17051079,Mahaka Media,http://www.mahakamedia.com,http://www.mahakamedia.com
http://www.wikidata.org/entity/Q17054976,Metro Realty,http://www.metrorealty.co.id,http://www.metrorealty.co.id
http://www.wikidata.org/entity/Q17056661,Institutional Investor Advisory Services,http://www.iias.in/,http://www.iias.in/
http://www.wikidata.org/entity/Q17058554,United Tractors,http://www.unitedtractors.com/,http://www.unitedtractors.com/
http://www.wikidata.org/entity/Q17058554,United Tractors,http://www.unitedtractors.com,http://www.unitedtractors.com
http://www.wikidata.org/entity/Q17063197,Capital Environment Holdings Limited,http://www.cehl.com.hk/c/index.php,http://www.cehl.com.hk/c/index.php
http://www.wikidata.org/entity/Q17069287,Lahari Music,http://www.laharimusic.com/,http://www.laharimusic.com/
http://www.wikidata.org/entity/Q17080510,Mattersight Corporation,http://www.mattersight.com,http://www.mattersight.com
http://www.wikidata.org/entity/Q17084959,Paycom,https://www.paycom.com/,https://www.paycom.com/
http://www.wikidata.org/entity/Q17110569,Hatteras Financial Corp,http://hatfin.com/index.php5,http://hatfin.com/index.php5
http://www.wikidata.org/entity/Q17112054,Silicon Valley Bank,http://www.svb.com,http://www.svb.com
http://www.wikidata.org/entity/Q17116322,PokerNews,http://www.pokernews.com/,http://www.pokernews.com/
http://www.wikidata.org/entity/Q17123663,Q17123663,https://www.hornbach-holding.de/,https://www.hornbach-holding.de/
http://www.wikidata.org/entity/Q17141609,Servay Hypermarket,http://www.servay.com.my/,http://www.servay.com.my/
http://www.wikidata.org/entity/Q17143392,Tianyin Pharmaceutical,http://www.tianyinpharma.com/,http://www.tianyinpharma.com/
http://www.wikidata.org/entity/Q17163443,ISARIA Wohnbau,http://www.isaria.ag/,http://www.isaria.ag/
http://www.wikidata.org/entity/Q17278268,Samhwa Networks,http://www.shnetworks.co.kr/,http://www.shnetworks.co.kr/
http://www.wikidata.org/entity/Q17302497,Mutares,http://www.mutares.de/de,http://www.mutares.de/de
http://www.wikidata.org/entity/Q17310683,Q17310683,http://www.ctmholdings.com,http://www.ctmholdings.com
http://www.wikidata.org/entity/Q17310750,Ceyoniq,https://www.ceyoniq.com/,https://www.ceyoniq.com/
http://www.wikidata.org/entity/Q17326957,Westlake Chemical,http://www.westlake.com,http://www.westlake.com
http://www.wikidata.org/entity/Q17460780,International Wastewater Heat Exchange Systems,http://www.sewageheatrecovery.com,http://www.sewageheatrecovery.com
http://www.wikidata.org/entity/Q17460900,Zoom,https://zoom.us,https://zoom.us
http://www.wikidata.org/entity/Q17460900,Zoom,https://zoom.com,https://zoom.com
http://www.wikidata.org/entity/Q17499361,Q17499361,http://www.lcygroup.com/lcygroup/tc/about.asp,http://www.lcygroup.com/lcygroup/tc/about.asp
http://www.wikidata.org/entity/Q17500879,Q17500879,http://www.aleees.com/,http://www.aleees.com/
http://www.wikidata.org/entity/Q17511064,CoolBrands International,http://www.coolbrandsinc.com/,http://www.coolbrandsinc.com/
http://www.wikidata.org/entity/Q17986545,Clone Algo Inc,http://www.clonealgo.us/,http://www.clonealgo.us/
http://www.wikidata.org/entity/Q17997679,Adaro Energy,http://www.adaro.com/,http://www.adaro.com/
http://www.wikidata.org/entity/Q17997679,Adaro Energy,http://www.adaro.com,http://www.adaro.com
http://www.wikidata.org/entity/Q17997785,Agung Podomoro Land,http://www.agungpodomoroland.com,http://www.agungpodomoroland.com
http://www.wikidata.org/entity/Q17998410,Asuransi Bintang,http://www.asuransibintang.com,http://www.asuransibintang.com
http://www.wikidata.org/entity/Q17998412,Asuransi Harta Aman Pratama,http://www.asuransi-harta.co.id/,http://www.asuransi-harta.co.id/
http://www.wikidata.org/entity/Q17998412,Asuransi Harta Aman Pratama,http://www.asuransi-harta.co.id,http://www.asuransi-harta.co.id
http://www.wikidata.org/entity/Q17998413,Asuransi Dayin Mitra,http://www.asuransidayinmitra.com/,http://www.asuransidayinmitra.com/
http://www.wikidata.org/entity/Q17998413,Asuransi Dayin Mitra,http://www.asuransidayinmitra.com,http://www.asuransidayinmitra.com
http://www.wikidata.org/entity/Q17998417,Asuransi Kresna Mitra,http://www.kresnainsurance.com,http://www.kresnainsurance.com
http://www.wikidata.org/entity/Q17998418,Asuransi Multi Artha Guna,http://www.mag.co.id,http://www.mag.co.id
http://www.wikidata.org/entity/Q17998980,Barito Pacific,http://www.barito-pacific.com,http://www.barito-pacific.com
http://www.wikidata.org/entity/Q18148411,Esterline,http://www.esterline.com/,http://www.esterline.com/
http://www.wikidata.org/entity/Q18151094,Kirby Corporation,http://www.kirbycorp.com/index.cfm,http://www.kirbycorp.com/index.cfm
http://www.wikidata.org/entity/Q18156655,Bryn Mawr Trust,http://www.bmt.com,http://www.bmt.com
http://www.wikidata.org/entity/Q18156998,Workiva,http://www.workiva.com,http://www.workiva.com
http://www.wikidata.org/entity/Q18191383,Q18191383,http://www.b-yair.co.il/,http://www.b-yair.co.il/
http://www.wikidata.org/entity/Q18211166,Topaz,http://www.topaz.az,http://www.topaz.az
http://www.wikidata.org/entity/Q18337851,MNC Kapital Indonesia,http://www.mncfinancialservices.com,http://www.mncfinancialservices.com
http://www.wikidata.org/entity/Q18378048,Scentre Group,https://www.scentregroup.com,https://www.scentregroup.com
http://www.wikidata.org/entity/Q18431946,Małpka Express,http://malpkaexpress.pl/,http://malpkaexpress.pl/
http://www.wikidata.org/entity/Q18635282,OncoMed,http://www.oncomed.com/,http://www.oncomed.com/
http://www.wikidata.org/entity/Q18658020,Meitu,http://www.meitu.com,http://www.meitu.com
http://www.wikidata.org/entity/Q18669162,"Shenzhen Rapoo Technology Co.,Ltd.",http://www.rapoo.com,http://www.rapoo.com
http://www.wikidata.org/entity/Q18712620,Walgreens Boots Alliance,https://www.walgreensbootsalliance.com/,https://www.walgreensbootsalliance.com/
http://www.wikidata.org/entity/Q18754892,SeaLink Travel Group,http://www.sealinktravelgroup.com.au/,http://www.sealinktravelgroup.com.au/
http://www.wikidata.org/entity/Q19670967,Everest Bank Limited,https://www.everestbankltd.com/,https://www.everestbankltd.com/
http://www.wikidata.org/entity/Q19671033,Om Finance Ltd.,http://www.omfinance.com/,http://www.omfinance.com/
